sample_id,ticker,sector,cold_start_weeks,model,augmentation_method,MAE,RMSE,MAPE
COST_w08_s0016,COST,consumer,8,linear_trend,none,44.40841647669321,55.54020583240756,8.813370493991505
COST_w08_s0017,COST,consumer,8,naive,none,19.121975490025104,22.154491920539442,3.9132523428451518
COST_w08_s0017,COST,consumer,8,moving_average,none,12.038141087123313,15.17721081814381,2.550601275047854
COST_w08_s0017,COST,consumer,8,linear_trend,none,26.65402051505947,30.905200161471008,5.645205329441059
COST_w08_s0018,COST,consumer,8,naive,none,31.458871023995535,37.983829433926026,5.8300580607632435
COST_w08_s0018,COST,consumer,8,moving_average,none,42.21634783063616,47.27928464474117,7.879040103576686
COST_w08_s0018,COST,consumer,8,linear_trend,none,58.97416399217296,64.57998061731496,11.032846186892865
COST_w08_s0019,COST,consumer,8,naive,none,62.67077418736049,75.58028886319491,12.930754328201807
COST_w08_s0019,COST,consumer,8,moving_average,none,44.27144208635603,57.87322244179059,9.251400258518558
COST_w08_s0019,COST,consumer,8,linear_trend,none,70.33942415456737,90.56789509318598,14.665679037054053
COST_w08_s0020,COST,consumer,8,naive,none,30.644277300153465,33.76443393592989,6.8721589788547295
COST_w08_s0020,COST,consumer,8,moving_average,none,19.550605773925778,24.97279443876439,4.600050887281193
COST_w08_s0020,COST,consumer,8,linear_trend,none,24.5589665912106,32.709361572585024,5.703296165668213
COST_w08_s0021,COST,consumer,8,naive,none,46.71918378557478,50.98507144159083,9.28547161182938
COST_w08_s0021,COST,consumer,8,moving_average,none,40.92638593401227,45.735811372856666,8.112733106614145
COST_w08_s0021,COST,consumer,8,linear_trend,none,76.30802230916758,81.1052622065054,15.217108085299575
COST_w08_s0022,COST,consumer,8,naive,none,12.86687796456473,15.778453906351956,2.5573259322482786
COST_w08_s0022,COST,consumer,8,moving_average,none,14.213256835937498,17.851632310947537,2.8479336740251293
COST_w08_s0022,COST,consumer,8,linear_trend,none,56.35602995464293,65.70041322233304,11.280034880874657
COST_w08_s0023,COST,consumer,8,naive,none,26.37125505719866,28.876689229982002,5.8328020197629575
COST_w08_s0023,COST,consumer,8,moving_average,none,26.306270926339273,28.817355493575317,5.818591004527638
COST_w08_s0023,COST,consumer,8,linear_trend,none,32.37401830938543,34.73366026752532,7.144740024778944
COST_w08_s0024,COST,consumer,8,naive,none,17.996800013950875,21.378084607336458,3.6258930788803774
COST_w08_s0024,COST,consumer,8,moving_average,none,18.957050868443073,23.20786971272282,3.8045752607178915
COST_w08_s0024,COST,consumer,8,linear_trend,none,61.61524371022161,65.62377035913218,12.518667730263145
COST_w08_s0025,COST,consumer,8,naive,none,13.106460571289064,16.811671840182395,2.97780865163907
COST_w08_s0025,COST,consumer,8,moving_average,none,19.026933506556897,22.733332532042464,4.308162763106035
COST_w08_s0025,COST,consumer,8,linear_trend,none,69.57927983451931,71.22864885027666,15.546063975458837
COST_w08_s0026,COST,consumer,8,naive,none,30.71474347795758,32.623738221278884,6.348932506580995
COST_w08_s0026,COST,consumer,8,moving_average,none,20.12284109933037,22.826283070293414,4.142488819676325
COST_w08_s0026,COST,consumer,8,linear_trend,none,65.81258922465454,67.35728664343036,13.67437581354858
COST_w08_s0027,COST,consumer,8,naive,none,10.014728001185825,11.205311878853664,2.1279388898131764
COST_w08_s0027,COST,consumer,8,moving_average,none,5.450577872140065,7.079663145242885,1.1657117475364602
COST_w08_s0027,COST,consumer,8,linear_trend,none,31.570822937371606,31.915433827797436,6.757944086603585
COST_w08_s0028,COST,consumer,8,naive,none,4.224186488560268,5.072765478050381,0.8830276800732966
COST_w08_s0028,COST,consumer,8,moving_average,none,5.166131591796865,6.402414698531206,1.0736011167658532
COST_w08_s0028,COST,consumer,8,linear_trend,none,11.943950108732908,13.077838166844744,2.4865545224964527
COST_w08_s0029,COST,consumer,8,naive,none,21.48977988106864,23.16803444132838,4.29485335132505
COST_w08_s0029,COST,consumer,8,moving_average,none,20.774670192173534,22.365852699200126,4.1539575173054155
COST_w08_s0029,COST,consumer,8,linear_trend,none,16.286946082441084,17.424485605318406,3.2663511931956215
COST_w08_s0030,COST,consumer,8,naive,none,14.72924586704799,16.68832640741059,2.7569677750129045
COST_w08_s0030,COST,consumer,8,moving_average,none,19.96017281668525,22.175344182103427,3.7323560981901407
COST_w08_s0030,COST,consumer,8,linear_trend,none,6.883698531585081,8.262451492399716,1.2977304464474706
COST_w08_s0031,COST,consumer,8,naive,none,10.818641662597656,13.682704399046123,2.071111917810921
COST_w08_s0031,COST,consumer,8,moving_average,none,9.362041146414615,11.299795452196706,1.7869398632748723
COST_w08_s0031,COST,consumer,8,linear_trend,none,30.70803145033139,32.3482245586214,5.8198562411291395
COST_w08_s0032,COST,consumer,8,naive,none,6.946916852678571,8.47384099471117,1.2939448225731205
COST_w08_s0032,COST,consumer,8,moving_average,none,6.922855922154018,8.173096926926819,1.2862525178599518
COST_w08_s0032,COST,consumer,8,linear_trend,none,11.402608188372556,13.470983802561655,2.0922387816819827
COST_w08_s0033,COST,consumer,8,naive,none,28.793683733258927,32.85689384370613,5.039949599457124
COST_w08_s0033,COST,consumer,8,moving_average,none,33.835335867745535,37.48282123006051,5.934907749113625
COST_w08_s0033,COST,consumer,8,linear_trend,none,22.689928591893533,26.521613172163615,3.967109195815488
COST_w08_s0034,COST,consumer,8,naive,none,60.685472760881694,64.42775415996516,9.238304215765575
COST_w08_s0034,COST,consumer,8,moving_average,none,64.60263584681924,68.13009217843411,9.841928496273365
COST_w08_s0034,COST,consumer,8,linear_trend,none,48.258861845001704,50.082880179298776,7.372455834009499
COST_w08_s0035,COST,consumer,8,naive,none,27.613876342773438,32.44221338346175,3.8346640828793443
COST_w08_s0035,COST,consumer,8,moving_average,none,30.724829537527935,35.973708865770256,4.265701448808191
COST_w08_s0035,COST,consumer,8,linear_trend,none,25.984203995229482,27.160481600207525,3.652273786850407
COST_w08_s0036,COST,consumer,8,naive,none,22.853400094168528,25.17564491243036,3.181768962594831
COST_w08_s0036,COST,consumer,8,moving_average,none,20.61688886369981,23.15029268346387,2.8661702711779
COST_w08_s0036,COST,consumer,8,linear_trend,none,53.91537163866584,60.08193105986032,7.535086089225299
COST_w08_s0037,COST,consumer,8,naive,none,27.592919485909597,35.10079102985191,3.6277058008715555
COST_w08_s0037,COST,consumer,8,moving_average,none,30.958466884068066,42.27914650800879,4.033956125165376
COST_w08_s0037,COST,consumer,8,linear_trend,none,36.65867390955977,49.335049430644,4.781709187784345
COST_w08_s0038,COST,consumer,8,naive,none,37.59075927734375,42.69495621767394,4.472034809395881
COST_w08_s0038,COST,consumer,8,moving_average,none,44.15191999162942,48.82075409737613,5.261358067055523
COST_w08_s0038,COST,consumer,8,linear_trend,none,26.812562842408692,29.012759881842204,3.214485514663053
COST_w08_s0039,COST,consumer,8,naive,none,25.277594430106028,29.417566090747858,3.0739800744208208
COST_w08_s0039,COST,consumer,8,moving_average,none,21.655317470005603,25.938101729497948,2.6234680265381205
COST_w08_s0039,COST,consumer,8,linear_trend,none,69.79943129540263,80.03941103266108,8.510540788878924
COST_w08_s0040,COST,consumer,8,naive,none,25.16654968261719,28.80597739775802,2.833013614685323
COST_w08_s0040,COST,consumer,8,moving_average,none,51.40664978027348,53.31164902618062,5.81323020380584
COST_w08_s0040,COST,consumer,8,linear_trend,none,81.7461393975406,84.64649575244985,9.246225012067457
COST_w08_s0041,COST,consumer,8,naive,none,17.123881748744417,18.99596935241753,1.9506962248235595
COST_w08_s0041,COST,consumer,8,moving_average,none,12.586746215820309,14.354361368573858,1.4330932065960478
COST_w08_s0041,COST,consumer,8,linear_trend,none,66.95825105665588,71.53353528388809,7.608054060457013
COST_w08_s0042,COST,consumer,8,naive,none,64.12999398367745,73.28145244832609,6.723307086361512
COST_w08_s0042,COST,consumer,8,moving_average,none,56.35561915806362,65.47045131761175,5.901267710683677
COST_w08_s0042,COST,consumer,8,linear_trend,none,62.122910105373776,71.9492547531373,6.506257185308336
COST_w12_s0000,COST,consumer,12,naive,none,18.114408220563615,19.792417644193044,6.440375498083624
COST_w12_s0000,COST,consumer,12,moving_average,none,16.991646466936373,18.74301451864958,6.03670834827984
COST_w12_s0000,COST,consumer,12,linear_trend,none,8.17570149981652,9.392140100800214,2.933897702693931
COST_w12_s0001,COST,consumer,12,naive,none,2.9459381103515625,3.5679563564431747,1.058043056791012
COST_w12_s0001,COST,consumer,12,moving_average,none,2.994211251395086,3.6677293689029495,1.077557421602475
COST_w12_s0001,COST,consumer,12,linear_trend,none,5.124953715773726,6.116900299639764,1.8225346610327648
COST_w12_s0002,COST,consumer,12,naive,none,14.585437229701451,18.061298180018245,4.918468899583783
COST_w12_s0002,COST,consumer,12,moving_average,none,14.640904671805256,18.11491801652564,4.937471794261354
COST_w12_s0002,COST,consumer,12,linear_trend,none,9.686674033686504,10.2865474628774,3.3353423066963783
COST_w12_s0003,COST,consumer,12,naive,none,12.955758231026786,14.536780438216832,4.098319035804588
COST_w12_s0003,COST,consumer,12,moving_average,none,13.314048549107152,14.934997091075088,4.21153642025375
COST_w12_s0003,COST,consumer,12,linear_trend,none,13.47841792976468,14.366325956987136,4.278876782360029
COST_w12_s0004,COST,consumer,12,naive,none,10.162843976702009,13.600683993991286,3.051196013152271
COST_w12_s0004,COST,consumer,12,moving_average,none,10.195883614676339,12.454198014538818,3.096400555702005
COST_w12_s0004,COST,consumer,12,linear_trend,none,14.260571546353571,15.56089925151284,4.470815187134382
COST_w12_s0005,COST,consumer,12,naive,none,5.477964128766741,6.745434151081409,1.5988594872265833
COST_w12_s0005,COST,consumer,12,moving_average,none,5.486089215959822,6.726938007303881,1.600056843108276
COST_w12_s0005,COST,consumer,12,linear_trend,none,5.571415085815834,6.8900710619109296,1.6177704394220542
COST_w12_s0006,COST,consumer,12,naive,none,4.289809090750558,5.712041105507216,1.221366058721348
COST_w12_s0006,COST,consumer,12,moving_average,none,4.333173697335383,5.67747642547199,1.2284734219940332
COST_w12_s0006,COST,consumer,12,linear_trend,none,13.648931647461854,15.717283615889567,3.9017380026487047
COST_w12_s0007,COST,consumer,12,naive,none,10.050587245396205,11.088503598836224,2.9837668058197804
COST_w12_s0007,COST,consumer,12,moving_average,none,15.153126307896205,15.860575178319957,4.488921008437927
COST_w12_s0007,COST,consumer,12,linear_trend,none,17.060325773715103,18.00700381283193,5.055533027106307
COST_w12_s0008,COST,consumer,12,naive,none,22.787652151925222,25.506299806658635,7.358012473025612
COST_w12_s0008,COST,consumer,12,moving_average,none,19.824701363699784,22.6659373753975,6.412741336716418
COST_w12_s0008,COST,consumer,12,linear_trend,none,15.004039205577588,17.338033090703426,4.846144190934516
COST_w12_s0009,COST,consumer,12,naive,none,12.091590881347656,13.865430478535561,3.4335917698619585
COST_w12_s0009,COST,consumer,12,moving_average,none,20.37902156284876,21.890364034763632,5.805673467857235
COST_w12_s0009,COST,consumer,12,linear_trend,none,50.72337832873013,52.517669778652824,14.493149535958013
COST_w12_s0010,COST,consumer,12,naive,none,2.903054373604909,3.81227317070794,0.8073518452105936
COST_w12_s0010,COST,consumer,12,moving_average,none,3.491184779575891,4.22711566385881,0.9613157298526844
COST_w12_s0010,COST,consumer,12,linear_trend,none,6.124383616351232,7.639726144399555,1.6950965533167213
COST_w12_s0011,COST,consumer,12,naive,none,19.757415771484375,22.462965063075373,5.068931171996714
COST_w12_s0011,COST,consumer,12,moving_average,none,21.53272487095422,24.140959418797664,5.529379920666762
COST_w12_s0011,COST,consumer,12,linear_trend,none,7.217745110711631,8.9891702813042,1.8477885707671025
COST_w12_s0012,COST,consumer,12,naive,none,24.78407178606306,26.497404288757277,5.787825257375972
COST_w12_s0012,COST,consumer,12,moving_average,none,24.848488289969332,26.557665372578754,5.802996824319829
COST_w12_s0012,COST,consumer,12,linear_trend,none,21.220870070292822,21.729426792801828,4.976535820815856
COST_w12_s0013,COST,consumer,12,naive,none,7.306999206542945,8.46424731995531,1.7071825676463406
COST_w12_s0013,COST,consumer,12,moving_average,none,7.106306893484925,8.145106220872968,1.6590470974875402
COST_w12_s0013,COST,consumer,12,linear_trend,none,31.788469431778516,35.95422069299189,7.429258433127095
COST_w12_s0014,COST,consumer,12,naive,none,50.59855978829521,55.30590754161412,10.347353485957115
COST_w12_s0014,COST,consumer,12,moving_average,none,53.831476048060814,58.27827185036314,11.022341835147383
COST_w12_s0014,COST,consumer,12,linear_trend,none,38.39053926027905,43.08463674707247,7.825510693771018
COST_w12_s0015,COST,consumer,12,naive,none,10.583146231515064,12.859299225428273,2.0360113177714987
COST_w12_s0015,COST,consumer,12,moving_average,none,13.831857517787364,15.911634152083156,2.6228378226194926
COST_w12_s0015,COST,consumer,12,linear_trend,none,8.9507238284264,11.68219288681758,1.7015727604950108
COST_w12_s0016,COST,consumer,12,naive,none,39.363958086286274,43.12239811187816,8.286248177024767
COST_w12_s0016,COST,consumer,12,moving_average,none,51.31810847691132,54.254661369770325,10.76219922536434
COST_w12_s0016,COST,consumer,12,linear_trend,none,90.8970887668747,93.72850470641883,18.95926708429469
COST_w12_s0017,COST,consumer,12,naive,none,20.269020080566406,25.27346402029893,3.909459105639126
COST_w12_s0017,COST,consumer,12,moving_average,none,19.339583696637842,24.264437514629144,3.731463443203547
COST_w12_s0017,COST,consumer,12,linear_trend,none,39.207225828400844,46.0016760329269,7.577300820817053
COST_w12_s0018,COST,consumer,12,naive,none,21.031220572335375,25.145865109023994,3.9337617450622386
COST_w12_s0018,COST,consumer,12,moving_average,none,23.615683637346557,26.805107442396356,4.367480695128214
COST_w12_s0018,COST,consumer,12,linear_trend,none,32.790858810562696,36.10619080431092,5.989059625173996
COST_w12_s0019,COST,consumer,12,naive,none,36.51939392089844,42.849608503491304,8.51647672414865
COST_w12_s0019,COST,consumer,12,moving_average,none,56.61206970214846,60.88800581817109,13.058409804011886
COST_w12_s0019,COST,consumer,12,linear_trend,none,121.5957915810354,124.30300330267521,27.77000509186674
COST_w12_s0020,COST,consumer,12,naive,none,43.92503574916295,49.27221868857917,9.050971104400672
COST_w12_s0020,COST,consumer,12,moving_average,none,40.00903058733258,45.584703643480985,8.230653460899008
COST_w12_s0020,COST,consumer,12,linear_trend,none,96.95385770955076,106.46682685050527,20.036178082868055
COST_w12_s0021,COST,consumer,12,naive,none,9.218112400599887,10.875269687179962,1.7828247480523678
COST_w12_s0021,COST,consumer,12,moving_average,none,14.887670244489408,17.25282875912782,2.856658649580478
COST_w12_s0021,COST,consumer,12,linear_trend,none,26.809053143525116,30.049146529173054,5.15217642232008
COST_w12_s0022,COST,consumer,12,naive,none,40.77952357700893,44.81251701061046,8.932683717781122
COST_w12_s0022,COST,consumer,12,moving_average,none,36.34833025251114,39.95019435641731,7.958246183792317
COST_w12_s0022,COST,consumer,12,linear_trend,none,89.67841289201627,95.23677651146951,19.5622909566504
COST_w12_s0023,COST,consumer,12,naive,none,37.50449807303293,42.047865605254984,7.653117958738336
COST_w12_s0023,COST,consumer,12,moving_average,none,36.70025394984657,41.306550791333244,7.4861259829842
COST_w12_s0023,COST,consumer,12,linear_trend,none,52.538241094949775,60.22146812659486,10.70323047810526
COST_w12_s0024,COST,consumer,12,naive,none,54.27511814662388,58.65893235511441,12.14387533664267
COST_w12_s0024,COST,consumer,12,moving_average,none,50.6160675048828,54.96092501126426,11.331272183020376
COST_w12_s0024,COST,consumer,12,linear_trend,none,30.702063653313253,33.833569642367515,6.831026641584074
COST_w12_s0025,COST,consumer,12,naive,none,16.33380235944475,20.017313047875657,3.3641332060496083
COST_w12_s0025,COST,consumer,12,moving_average,none,36.588938903808575,39.07298776421288,7.598338526855756
COST_w12_s0025,COST,consumer,12,linear_trend,none,27.24947158449466,31.581257170902298,5.625163184646809
COST_w12_s0026,COST,consumer,12,naive,none,16.504017421177455,17.927641814073386,3.558620172809881
COST_w12_s0026,COST,consumer,12,moving_average,none,17.312425449916283,18.721426429549805,3.732298258728164
COST_w12_s0026,COST,consumer,12,linear_trend,none,7.823548127886318,9.441039059048434,1.686203222854744
COST_w12_s0027,COST,consumer,12,naive,none,6.56464494977679,8.096941349948587,1.3668531837224158
COST_w12_s0027,COST,consumer,12,moving_average,none,6.633941650390629,8.163269863971093,1.3813216609319963
COST_w12_s0027,COST,consumer,12,linear_trend,none,4.542021899468815,5.727801508055993,0.9476168856261606
COST_w12_s0028,COST,consumer,12,naive,none,11.888833182198665,14.04547389154461,2.4159144561621786
COST_w12_s0028,COST,consumer,12,moving_average,none,14.184871128627233,16.960028342129924,2.86886311664056
COST_w12_s0028,COST,consumer,12,linear_trend,none,12.594788856068721,14.868631528564805,2.5521676896025522
COST_w12_s0029,COST,consumer,12,naive,none,22.454573495047438,26.610993306782827,4.232146481630849
COST_w12_s0029,COST,consumer,12,moving_average,none,18.380366516113295,22.96788336335619,3.4539167146596834
COST_w12_s0029,COST,consumer,12,linear_trend,none,20.339895466915664,23.136808158012027,3.8440531664927278
COST_w12_s0030,COST,consumer,12,naive,none,10.768730163574219,13.279908601205806,2.062039219687337
COST_w12_s0030,COST,consumer,12,moving_average,none,13.157888575962634,15.466988764615458,2.5156541047940237
COST_w12_s0030,COST,consumer,12,linear_trend,none,27.45190605050816,31.649987976353767,5.23853935119682
COST_w12_s0031,COST,consumer,12,naive,none,12.101656232561384,13.311133170576992,2.21990376442545
COST_w12_s0031,COST,consumer,12,moving_average,none,16.04243992396768,16.97339274947279,2.946185796131522
COST_w12_s0031,COST,consumer,12,linear_trend,none,4.447284385967715,5.176555166076154,0.8168148610985476
COST_w12_s0032,COST,consumer,12,naive,none,14.517732892717634,16.530688766027005,2.6632222389744413
COST_w12_s0032,COST,consumer,12,moving_average,none,14.098626273018974,15.993091429753589,2.5677916628186748
COST_w12_s0032,COST,consumer,12,linear_trend,none,12.365537807121544,14.192346747745185,2.2448927557208473
COST_w12_s0033,COST,consumer,12,naive,none,50.37541198730469,58.706481488320456,7.864035731743331
COST_w12_s0033,COST,consumer,12,moving_average,none,53.21861703055246,61.4092769878064,8.317129476844968
COST_w12_s0033,COST,consumer,12,linear_trend,none,57.25819690006657,63.568796883628494,8.992644797827586
COST_w12_s0034,COST,consumer,12,naive,none,34.14985220772879,38.39339398570874,4.872734250624029
COST_w12_s0034,COST,consumer,12,moving_average,none,45.586448887416246,48.846336793020114,6.526106824681737
COST_w12_s0034,COST,consumer,12,linear_trend,none,6.702889562329781,7.90326435100915,0.9726130034515991
COST_w12_s0035,COST,consumer,12,naive,none,14.85634286063058,20.20954669019559,1.9994418918871795
COST_w12_s0035,COST,consumer,12,moving_average,none,17.67358616420201,22.717461656933256,2.3827074213030026
COST_w12_s0035,COST,consumer,12,linear_trend,none,37.73874872955877,46.71515722018133,5.218214498381809
COST_w12_s0036,COST,consumer,12,naive,none,13.346378871372767,20.0427242137893,1.8140174743701083
COST_w12_s0036,COST,consumer,12,moving_average,none,14.987827845982151,19.226625456355396,2.0642068446957422
COST_w12_s0036,COST,consumer,12,linear_trend,none,48.73528005399875,50.33731377355201,6.82556267558588
COST_w12_s0037,COST,consumer,12,naive,none,41.45711626325335,49.64767918569699,4.9981577166711055
COST_w12_s0037,COST,consumer,12,moving_average,none,57.14591631208152,63.57043229932592,6.930546659963643
COST_w12_s0037,COST,consumer,12,linear_trend,none,91.38432318839695,95.70978165426422,11.150574638985677
COST_w12_s0038,COST,consumer,12,naive,none,20.523511614118302,24.392744293661192,2.4720448667075376
COST_w12_s0038,COST,consumer,12,moving_average,none,19.319001988002217,23.344047124324863,2.325440758831922
COST_w12_s0038,COST,consumer,12,linear_trend,none,48.35747965662772,61.651773073790785,5.862565511062439
COST_w12_s0039,COST,consumer,12,naive,none,47.653163364955354,52.85294884217639,5.466721978155846
COST_w12_s0039,COST,consumer,12,moving_average,none,52.02765066964282,57.9678206959504,5.96406305774564
COST_w12_s0039,COST,consumer,12,linear_trend,none,16.532162918900248,25.162961087932036,1.9956967724299914
COST_w12_s0040,COST,consumer,12,naive,none,10.156411307198661,12.0825846384309,1.1440834554544885
COST_w12_s0040,COST,consumer,12,moving_average,none,10.663818359375009,13.505042946653264,1.1944392263809456
COST_w12_s0040,COST,consumer,12,linear_trend,none,15.118198449942323,19.7832830878782,1.68852505493427
COST_w12_s0041,COST,consumer,12,naive,none,29.4403795514788,39.36902063827247,3.1585569327019827
COST_w12_s0041,COST,consumer,12,moving_average,none,29.5762472970145,39.528157628158574,3.1731217915752654
COST_w12_s0041,COST,consumer,12,linear_trend,none,22.28564763852808,25.749021603963193,2.488509070640192
CVX_w04_s0000,CVX,energy,4,naive,none,6.345977783203125,9.14928296580249,9.078307900903395
CVX_w04_s0000,CVX,energy,4,moving_average,none,6.177129908970427,8.95957048079149,8.846019776149884
CVX_w04_s0000,CVX,energy,4,linear_trend,none,3.6710698136965783,4.493409846368721,4.83148891291264
CVX_w04_s0001,CVX,energy,4,naive,none,7.137763840811589,9.656767406786674,14.486154576946264
CVX_w04_s0001,CVX,energy,4,moving_average,none,10.401797621590754,12.645463926628992,20.536654139030112
CVX_w04_s0001,CVX,energy,4,linear_trend,none,14.426742399033362,17.349881516691767,24.919222320098903
CVX_w04_s0002,CVX,energy,4,naive,none,7.500165939331055,7.7759357211808835,10.708942366846841
CVX_w04_s0002,CVX,energy,4,moving_average,none,6.48826713562012,6.805166981463665,9.252109675965357
CVX_w04_s0002,CVX,energy,4,linear_trend,none,7.038531592683557,8.439042707227149,10.064347188527735
CVX_w04_s0003,CVX,energy,4,naive,none,3.3958116258893694,4.011948574757472,4.830463407154429
CVX_w04_s0003,CVX,energy,4,moving_average,none,3.303969192504884,3.9625019748323984,4.687586307329083
CVX_w04_s0003,CVX,energy,4,linear_trend,none,4.165713432549659,4.803444595676005,5.964711422338791
CVX_w04_s0004,CVX,energy,4,naive,none,2.6084292275565013,2.988537331205748,3.7764052075351495
CVX_w04_s0004,CVX,energy,4,moving_average,none,2.2609925951276466,2.6053652450229405,3.274501733591316
CVX_w04_s0004,CVX,energy,4,linear_trend,none,7.434570510405351,8.123730214600595,10.835642866217048
CVX_w04_s0005,CVX,energy,4,naive,none,5.314727374485561,6.443613439183823,8.918327492444742
CVX_w04_s0005,CVX,energy,4,moving_average,none,6.701933860778809,7.659543362485893,11.160178181417344
CVX_w04_s0005,CVX,energy,4,linear_trend,none,6.422697344041408,7.484367131005439,10.72319485105165
CVX_w04_s0006,CVX,energy,4,naive,none,1.0609377452305389,1.388843233722146,1.9005902674804758
CVX_w04_s0006,CVX,energy,4,moving_average,none,1.0706553595406674,1.4203073641346204,1.927841138237751
CVX_w04_s0006,CVX,energy,4,linear_trend,none,6.723731745096081,7.507311541511727,11.973616586196497
CVX_w04_s0007,CVX,energy,4,naive,none,14.22644465310233,14.634177112577849,20.16446905294174
CVX_w04_s0007,CVX,energy,4,moving_average,none,13.726000622340608,14.148162614947859,19.446346460885593
CVX_w04_s0007,CVX,energy,4,linear_trend,none,16.760663181677803,17.268567080099036,23.751377185444053
CVX_w04_s0008,CVX,energy,4,naive,none,2.5475548335484097,2.8814869667349914,3.5796169997640757
CVX_w04_s0008,CVX,energy,4,moving_average,none,2.5306659698486333,2.8845179103635954,3.6060098296286127
CVX_w04_s0008,CVX,energy,4,linear_trend,none,2.7157264623426847,3.2571287765099664,3.9287527147229593
CVX_w04_s0009,CVX,energy,4,naive,none,10.985024588448661,12.777336795869509,13.386334806249417
CVX_w04_s0009,CVX,energy,4,moving_average,none,8.542196001325335,10.588327554921081,10.291809363675156
CVX_w04_s0009,CVX,energy,4,linear_trend,none,6.089655379347586,7.748698635807416,7.342158430737275
CVX_w04_s0010,CVX,energy,4,naive,none,5.279787608555385,5.622847222386285,6.325958174654782
CVX_w04_s0010,CVX,energy,4,moving_average,none,4.51672357831682,4.858076038591798,5.414660560422167
CVX_w04_s0010,CVX,energy,4,linear_trend,none,18.21711109993153,20.09064525715964,21.827975976266845
CVX_w04_s0011,CVX,energy,4,naive,none,2.902300698416574,3.377592337297289,3.3568522246818002
CVX_w04_s0011,CVX,energy,4,moving_average,none,2.8965415954589804,3.3712440839546796,3.350212739346698
CVX_w04_s0011,CVX,energy,4,linear_trend,none,5.854063378240835,6.482792087647353,6.793860181028781
CVX_w04_s0012,CVX,energy,4,naive,none,1.4475171225411552,1.7248260951968506,1.680059934836919
CVX_w04_s0012,CVX,energy,4,moving_average,none,2.0300163813999745,2.4122589997074617,2.3166162759194595
CVX_w04_s0012,CVX,energy,4,linear_trend,none,4.126861230950609,4.270920286183888,4.74717443376751
CVX_w04_s0013,CVX,energy,4,naive,none,3.031326021466936,3.4722936181229778,3.7461736501325436
CVX_w04_s0013,CVX,energy,4,moving_average,none,2.476986421857567,2.983482559132841,3.068254188926369
CVX_w04_s0013,CVX,energy,4,linear_trend,none,2.2437194422671674,2.632793492218213,2.7407338035775193
CVX_w04_s0014,CVX,energy,4,naive,none,2.9125524248395647,3.492741314002972,3.553259968834853
CVX_w04_s0014,CVX,energy,4,moving_average,none,1.4862605503627242,1.9429833041099627,1.8289127111104722
CVX_w04_s0014,CVX,energy,4,linear_trend,none,1.583442899005371,2.2492541966098685,1.936214549753194
CVX_w04_s0015,CVX,energy,4,naive,none,5.819478988647462,6.53340917148298,6.288422465522661
CVX_w04_s0015,CVX,energy,4,moving_average,none,6.789932196480893,7.463905335716548,7.349081650447971
CVX_w04_s0015,CVX,energy,4,linear_trend,none,4.122309929983955,4.365232897742232,4.484865149760096
CVX_w04_s0016,CVX,energy,4,naive,none,1.5759315490722707,1.9018713362349091,1.6247754378029267
CVX_w04_s0016,CVX,energy,4,moving_average,none,2.11259362357003,2.544136201986132,2.1741820760316397
CVX_w04_s0016,CVX,energy,4,linear_trend,none,3.5067761471397083,4.101214712116936,3.6545494917089605
CVX_w04_s0017,CVX,energy,4,naive,none,8.660598482404437,9.98077680968128,8.154532936346225
CVX_w04_s0017,CVX,energy,4,moving_average,none,7.128875895908901,8.585496702513051,6.681793811882137
CVX_w04_s0017,CVX,energy,4,linear_trend,none,4.830565801061195,5.97552731512285,4.521168669062282
CVX_w04_s0018,CVX,energy,4,naive,none,11.224005290440152,15.437501029578486,8.683954711105555
CVX_w04_s0018,CVX,energy,4,moving_average,none,10.345190375191821,14.795937376307013,7.949748077114737
CVX_w04_s0018,CVX,energy,4,linear_trend,none,5.470596216367726,7.163411398540748,4.353232838845425
CVX_w04_s0019,CVX,energy,4,naive,none,4.312784467424665,5.189103938382108,3.125233667074966
CVX_w04_s0019,CVX,energy,4,moving_average,none,2.746901375906808,3.501117028257494,1.9524664011341866
CVX_w04_s0019,CVX,energy,4,linear_trend,none,25.705927807227113,28.396445473594923,18.231080621870532
CVX_w04_s0020,CVX,energy,4,naive,none,6.3784975324358255,7.624743223035881,4.648786574139022
CVX_w04_s0020,CVX,energy,4,moving_average,none,6.296037292480471,7.502854030076413,4.58600097931205
CVX_w04_s0020,CVX,energy,4,linear_trend,none,8.688713417913693,9.479120514832166,6.290409825274379
CVX_w04_s0021,CVX,energy,4,naive,none,16.356303351266046,19.528926962673733,13.066245898679341
CVX_w04_s0021,CVX,energy,4,moving_average,none,16.67545967102051,20.090616554400043,13.34505018424764
CVX_w04_s0021,CVX,energy,4,linear_trend,none,25.765300811783977,31.254770472999667,20.649705763106756
CVX_w04_s0022,CVX,energy,4,naive,none,11.124143055507117,12.645748682466024,8.405709611794041
CVX_w04_s0022,CVX,energy,4,moving_average,none,9.516190392630438,10.829595004013115,7.200832303324567
CVX_w04_s0022,CVX,energy,4,linear_trend,none,27.47103305329056,31.046596783842137,20.7919857221902
CVX_w04_s0023,CVX,energy,4,naive,none,4.233231680733817,5.906250482388467,3.260255469700561
CVX_w04_s0023,CVX,energy,4,moving_average,none,4.225509207589287,5.799011231311268,3.233800467091023
CVX_w04_s0023,CVX,energy,4,linear_trend,none,8.02275795286119,10.741939161982877,6.2197677226465915
